geoname,state,county,place,tract,bg,geonum,b25077001,b25077_moe001
"Census Tract 56.11, Arapahoe County, Colorado",8,5,,5611,,108005005611,419500,13988
"Census Tract 56.24, Arapahoe County, Colorado",8,5,,5624,,108005005624,469600,13621
"Census Tract 56.26, Arapahoe County, Colorado",8,5,,5626,,108005005626,352700,24073
"Census Tract 56.33, Arapahoe County, Colorado",8,5,,5633,,108005005633,463100,33721
"Census Tract 58, Arapahoe County, Colorado",8,5,,5800,,108005005800,442700,21424
"Census Tract 63, Arapahoe County, Colorado",8,5,,6300,,108005006300,337000,15017
"Census Tract 64, Arapahoe County, Colorado",8,5,,6400,,108005006400,361700,28363
"Census Tract 67.05, Arapahoe County, Colorado",8,5,,6705,,108005006705,2000001,
"Census Tract 56.14, Arapahoe County, Colorado",8,5,,5614,,108005005614,407700,18466
"Census Tract 56.22, Arapahoe County, Colorado",8,5,,5622,,108005005622,974500,46327
"Census Tract 56.32, Arapahoe County, Colorado",8,5,,5632,,108005005632,435100,9874
"Census Tract 57, Arapahoe County, Colorado",8,5,,5700,,108005005700,310300,67234
"Census Tract 66.04, Arapahoe County, Colorado",8,5,,6604,,108005006604,387100,26959
"Census Tract 68.15, Arapahoe County, Colorado",8,5,,6815,,108005006815,555000,42217
"Census Tract 20.11, Weld County, Colorado",8,123,,2011,,108123002011,453400,11373
"Census Tract 20.12, Weld County, Colorado",8,123,,2012,,108123002012,373100,11668
"Census Tract 20.13, Weld County, Colorado",8,123,,2013,,108123002013,352000,12801
"Census Tract 20.14, Weld County, Colorado",8,123,,2014,,108123002014,274700,28672
"Census Tract 20.15, Weld County, Colorado",8,123,,2015,,108123002015,331300,15871
"Census Tract 20.16, Weld County, Colorado",8,123,,2016,,108123002016,299400,29502
"Census Tract 20.17, Weld County, Colorado",8,123,,2017,,108123002017,594300,27762
"Census Tract 20.18, Weld County, Colorado",8,123,,2018,,108123002018,402900,18094
"Census Tract 20.19, Weld County, Colorado",8,123,,2019,,108123002019,347600,15054
"Census Tract 20.20, Weld County, Colorado",8,123,,2020,,108123002020,370700,9028
"Census Tract 20.21, Weld County, Colorado",8,123,,2021,,108123002021,510200,66862
"Census Tract 21.01, Weld County, Colorado",8,123,,2101,,108123002101,286500,12715
"Census Tract 21.02, Weld County, Colorado",8,123,,2102,,108123002102,330000,16747
"Census Tract 21.03, Weld County, Colorado",8,123,,2103,,108123002103,410600,45587
"Census Tract 22.03, Weld County, Colorado",8,123,,2203,,108123002203,419100,24479
"Census Tract 22.04, Weld County, Colorado",8,123,,2204,,108123002204,402900,22952
"Census Tract 17, Weld County, Colorado",8,123,,1700,,108123001700,244000,16594
"Census Tract 8, Weld County, Colorado",8,123,,800,,108123000800,139000,13018
"Census Tract 12.02, Weld County, Colorado",8,123,,1202,,108123001202,233100,12055
"Census Tract 14.04, Weld County, Colorado",8,123,,1404,,108123001404,210800,28247
"Census Tract 19.02, Weld County, Colorado",8,123,,1902,,108123001902,268000,15319
"Census Tract 16, Weld County, Colorado",8,123,,1600,,108123001600,284000,25279
"Census Tract 3, Weld County, Colorado",8,123,,300,,108123000300,,
"Census Tract 4.01, Weld County, Colorado",8,123,,401,,108123000401,251300,20611
"Census Tract 15, Weld County, Colorado",8,123,,1500,,108123001500,303700,33164
"Census Tract 23, Weld County, Colorado",8,123,,2300,,108123002300,287000,20330
"Census Tract 9.03, Denver County, Colorado",8,31,,903,,108031000903,231000,43253
"Census Tract 11.01, Denver County, Colorado",8,31,,1101,,108031001101,452300,27715
"Census Tract 13.01, Denver County, Colorado",8,31,,1301,,108031001301,285800,21617
"Census Tract 85.50, Adams County, Colorado",8,1,,8550,,108001008550,327800,11934
"Census Tract 604, Jefferson County, Colorado",8,59,,60400,,108059060400,349400,11230
"Census Tract 605, Jefferson County, Colorado",8,59,,60500,,108059060500,553600,21629
"Census Tract 9804, Jefferson County, Colorado",8,59,,980400,,108059980400,,
"Census Tract 9601, Kiowa County, Colorado",8,61,,960100,,108061960100,86500,15729
"Census Tract 9621, Kit Carson County, Colorado",8,63,,962100,,108063962100,113700,19558
"Census Tract 9622, Kit Carson County, Colorado",8,63,,962200,,108063962200,161300,8133
"Census Tract 9623, Kit Carson County, Colorado",8,63,,962300,,108063962300,120200,27706
"Census Tract 9800, Jefferson County, Colorado",8,59,,980000,,108059980000,,
"Census Tract 9404, La Plata County, Colorado",8,67,,940400,,108067940400,362700,12617
"Census Tract 9707.03, La Plata County, Colorado",8,67,,970703,,108067970703,421700,35989
"Census Tract 9707.04, La Plata County, Colorado",8,67,,970704,,108067970704,517700,65571
"Census Tract 2.01, Larimer County, Colorado",8,69,,201,,108069000201,532500,58244
"Census Tract 4.01, Larimer County, Colorado",8,69,,401,,108069000401,336900,18983
"Census Tract 4.02, Larimer County, Colorado",8,69,,402,,108069000402,486700,113733
"Census Tract 2.02, Larimer County, Colorado",8,69,,202,,108069000202,408300,32378
"Census Tract 5.03, Larimer County, Colorado",8,69,,503,,108069000503,255500,46980
"Census Tract 5.04, Larimer County, Colorado",8,69,,504,,108069000504,323100,27569
"Census Tract 52.02, El Paso County, Colorado",8,41,,5202,,108041005202,142900,9235
"Census Tract 55.02, El Paso County, Colorado",8,41,,5502,,108041005502,209000,10470
"Census Tract 56.01, El Paso County, Colorado",8,41,,5601,,108041005601,227700,12618
"Census Tract 28, El Paso County, Colorado",8,41,,2800,,108041002800,188500,46094
"Census Tract 30, El Paso County, Colorado",8,41,,3000,,108041003000,227800,23697
"Census Tract 37.05, El Paso County, Colorado",8,41,,3705,,108041003705,442100,25980
"Census Tract 37.07, El Paso County, Colorado",8,41,,3707,,108041003707,370800,18009
"Census Tract 40.08, El Paso County, Colorado",8,41,,4008,,108041004008,,
"Census Tract 40.09, El Paso County, Colorado",8,41,,4009,,108041004009,169400,24888
"Census Tract 9618, Lincoln County, Colorado",8,73,,961800,,108073961800,133700,27145
"Census Tract 9659, Logan County, Colorado",8,75,,965900,,108075965900,202100,71803
"Census Tract 6, Moffat County, Colorado",8,81,,600,,108081000600,182500,62161
"Census Tract 9665.03, Montrose County, Colorado",8,85,,966503,,108085966503,195400,33766
"Census Tract 9666.01, Montrose County, Colorado",8,85,,966601,,108085966601,166900,23063
"Census Tract 833, Arapahoe County, Colorado",8,5,,83300,,108005083300,278900,14968
"Census Tract 834, Arapahoe County, Colorado",8,5,,83400,,108005083400,315200,18554
"Census Tract 835, Arapahoe County, Colorado",8,5,,83500,,108005083500,318900,15948
"Census Tract 836, Arapahoe County, Colorado",8,5,,83600,,108005083600,248500,24749
"Census Tract 837, Arapahoe County, Colorado",8,5,,83700,,108005083700,412800,21718
"Census Tract 838, Arapahoe County, Colorado",8,5,,83800,,108005083800,265800,41174
"Census Tract 839, Arapahoe County, Colorado",8,5,,83900,,108005083900,243500,17725
"Census Tract 840, Arapahoe County, Colorado",8,5,,84000,,108005084000,284800,13677
"Census Tract 841, Arapahoe County, Colorado",8,5,,84100,,108005084100,289500,25634
"Census Tract 842, Arapahoe County, Colorado",8,5,,84200,,108005084200,266500,21827
"Census Tract 843, Arapahoe County, Colorado",8,5,,84300,,108005084300,299200,15508
"Census Tract 844, Arapahoe County, Colorado",8,5,,84400,,108005084400,273600,15033
"Census Tract 845, Arapahoe County, Colorado",8,5,,84500,,108005084500,322900,20406
"Census Tract 846, Arapahoe County, Colorado",8,5,,84600,,108005084600,275000,17927
"Census Tract 83.05, Denver County, Colorado",8,31,,8305,,108031008305,239600,24109
"Census Tract 28.02, Denver County, Colorado",8,31,,2802,,108031002802,443900,36815
"Census Tract 41.04, Denver County, Colorado",8,31,,4104,,108031004104,372100,25800
"Census Tract 68.04, Denver County, Colorado",8,31,,6804,,108031006804,452400,16429
"Census Tract 7.01, Denver County, Colorado",8,31,,701,,108031000701,451400,37916
"Census Tract 31.02, Denver County, Colorado",8,31,,3102,,108031003102,653000,307196
"Census Tract 36.02, Denver County, Colorado",8,31,,3602,,108031003602,364500,25350
"Census Tract 67.01, Denver County, Colorado",8,31,,6701,,108031006701,559000,55038
"Census Tract 4.01, Denver County, Colorado",8,31,,401,,108031000401,460600,30517
"Census Tract 24.03, Denver County, Colorado",8,31,,2403,,108031002403,414600,152345
"Census Tract 119.02, Denver County, Colorado",8,31,,11902,,108031011902,314900,27430
"Census Tract 7.02, Denver County, Colorado",8,31,,702,,108031000702,520800,88162
"Census Tract 27.02, Denver County, Colorado",8,31,,2702,,108031002702,364100,51614
"Census Tract 39.01, Denver County, Colorado",8,31,,3901,,108031003901,840100,96134
"Census Tract 147, Clear Creek County, Colorado",8,19,,14700,,108019014700,485900,51646
"Census Tract 148, Clear Creek County, Colorado",8,19,,14800,,108019014800,254400,25759
"Census Tract 149, Clear Creek County, Colorado",8,19,,14900,,108019014900,268400,27105
"Census Tract 9646, Delta County, Colorado",8,29,,964600,,108029964600,242300,25258
"Census Tract 9647, Delta County, Colorado",8,29,,964700,,108029964700,284100,25951
"Census Tract 9649, Delta County, Colorado",8,29,,964900,,108029964900,272500,53356
"Census Tract 864, Arapahoe County, Colorado",8,5,,86400,,108005086400,846500,51272
"Census Tract 865, Arapahoe County, Colorado",8,5,,86500,,108005086500,441100,60056
"Census Tract 866, Arapahoe County, Colorado",8,5,,86600,,108005086600,481900,19449
"Census Tract 867, Arapahoe County, Colorado",8,5,,86700,,108005086700,589900,17677
"Census Tract 868, Arapahoe County, Colorado",8,5,,86800,,108005086800,264000,21685
"Census Tract 870, Arapahoe County, Colorado",8,5,,87000,,108005087000,236800,44669
"Census Tract 872, Arapahoe County, Colorado",8,5,,87200,,108005087200,483600,99483
"Census Tract 873, Arapahoe County, Colorado",8,5,,87300,,108005087300,380200,62936
"Census Tract 9646, Baca County, Colorado",8,9,,964600,,108009964600,73800,15449
"Census Tract 9647, Baca County, Colorado",8,9,,964700,,108009964700,88600,7175
"Census Tract 9667, Bent County, Colorado",8,11,,966700,,108011966700,81000,5492
"Census Tract 101.06, Teller County, Colorado",8,119,,10106,,108119010106,233300,15442
"Census Tract 101.04, Teller County, Colorado",8,119,,10104,,108119010104,331000,20618
"Census Tract 121.02, Boulder County, Colorado",8,13,,12102,,108013012102,764200,82414
"Census Tract 125.05, Boulder County, Colorado",8,13,,12505,,108013012505,943600,49283
"Census Tract 127.05, Boulder County, Colorado",8,13,,12705,,108013012705,407700,64274
"Census Tract 132.08, Boulder County, Colorado",8,13,,13208,,108013013208,372800,17809
"Census Tract 137.01, Boulder County, Colorado",8,13,,13701,,108013013701,696700,61574
"Census Tract 125.10, Boulder County, Colorado",8,13,,12510,,108013012510,753000,91169
"Census Tract 130.03, Boulder County, Colorado",8,13,,13003,,108013013003,666400,36326
"Census Tract 125.09, Boulder County, Colorado",8,13,,12509,,108013012509,788200,37815
"Census Tract 130.06, Boulder County, Colorado",8,13,,13006,,108013013006,543900,33838
"Census Tract 133.02, Boulder County, Colorado",8,13,,13302,,108013013302,410700,29377
"Census Tract 125.01, Boulder County, Colorado",8,13,,12501,,108013012501,545900,52210
"Census Tract 125.11, Boulder County, Colorado",8,13,,12511,,108013012511,629100,67124
"Census Tract 128, Boulder County, Colorado",8,13,,12800,,108013012800,496000,22843
"Census Tract 129.05, Boulder County, Colorado",8,13,,12905,,108013012905,409900,26923
"Census Tract 122.02, Boulder County, Colorado",8,13,,12202,,108013012202,625700,104777
"Census Tract 123, Boulder County, Colorado",8,13,,12300,,108013012300,375000,283849
"Census Tract 124.01, Boulder County, Colorado",8,13,,12401,,108013012401,1021300,189770
"Census Tract 122.03, Boulder County, Colorado",8,13,,12203,,108013012203,263200,65399
"Census Tract 1, Dolores County, Colorado",8,33,,100,,108033000100,116600,26835
"Census Tract 9726, San Juan County, Colorado",8,111,,972600,,108111972600,322400,59637
"Census Tract 9556, Jackson County, Colorado",8,57,,955600,,108057955600,196700,40858
"Census Tract 18.06, Larimer County, Colorado",8,69,,1806,,108069001806,337600,10340
"Census Tract 19.02, Larimer County, Colorado",8,69,,1902,,108069001902,297000,14262
"Census Tract 9.02, Larimer County, Colorado",8,69,,902,,108069000902,414600,31040
"Census Tract 10.03, Larimer County, Colorado",8,69,,1003,,108069001003,313700,50098
"Census Tract 11.09, Larimer County, Colorado",8,69,,1109,,108069001109,304700,17065
"Census Tract 11.11, Larimer County, Colorado",8,69,,1111,,108069001111,308300,114929
"Census Tract 18.04, Larimer County, Colorado",8,69,,1804,,108069001804,246000,16821
"Census Tract 23, Larimer County, Colorado",8,69,,2300,,108069002300,451600,25071
"Census Tract 7, Larimer County, Colorado",8,69,,700,,108069000700,506000,76176
"Census Tract 9.01, Larimer County, Colorado",8,69,,901,,108069000901,357700,25996
"Census Tract 11.06, Larimer County, Colorado",8,69,,1106,,108069001106,322400,23221
"Census Tract 11.12, Larimer County, Colorado",8,69,,1112,,108069001112,357200,24017
"Census Tract 85.51, Adams County, Colorado",8,1,,8551,,108001008551,552100,28106
"Census Tract 87.09, Adams County, Colorado",8,1,,8709,,108001008709,216800,56016
"Census Tract 92.06, Adams County, Colorado",8,1,,9206,,108001009206,278000,15522
"Census Tract 92.07, Adams County, Colorado",8,1,,9207,,108001009207,270400,16544
"Census Tract 93.26, Adams County, Colorado",8,1,,9326,,108001009326,380200,25147
"Census Tract 93.27, Adams County, Colorado",8,1,,9327,,108001009327,342400,14509
"Census Tract 97.51, Adams County, Colorado",8,1,,9751,,108001009751,208900,71501
"Census Tract 97.52, Adams County, Colorado",8,1,,9752,,108001009752,324900,26549
"Census Tract 150, Adams County, Colorado",8,1,,15000,,108001015000,,
"Census Tract 600, Adams County, Colorado",8,1,,60000,,108001060000,475800,12620
"Census Tract 601, Adams County, Colorado",8,1,,60100,,108001060100,367900,29724
"Census Tract 602, Adams County, Colorado",8,1,,60200,,108001060200,425600,31358
"Census Tract 612, Adams County, Colorado",8,1,,61200,,108001061200,450400,13974
"Census Tract 9887, Adams County, Colorado",8,1,,988700,,108001988700,,
"Census Tract 9602, Alamosa County, Colorado",8,3,,960200,,108003960200,183800,10287
"Census Tract 9600, Alamosa County, Colorado",8,3,,960000,,108003960000,117400,18984
"Census Tract 9601, Alamosa County, Colorado",8,3,,960100,,108003960100,168800,36056
"Census Tract 9603, Alamosa County, Colorado",8,3,,960300,,108003960300,107400,15428
"Census Tract 49.51, Arapahoe County, Colorado",8,5,,4951,,108005004951,247000,45661
"Census Tract 49.52, Arapahoe County, Colorado",8,5,,4952,,108005004952,303400,62563
"Census Tract 3, Chaffee County, Colorado",8,15,,300,,108015000300,462400,43021
"Census Tract 2, Chaffee County, Colorado",8,15,,200,,108015000200,373600,28951
"Census Tract 1, Chaffee County, Colorado",8,15,,100,,108015000100,307300,23998
"Census Tract 138, Gilpin County, Colorado",8,47,,13800,,108047013800,353400,19214
"Census Tract 9516, Garfield County, Colorado",8,45,,951600,,108045951600,442300,33208
"Census Tract 9521, Garfield County, Colorado",8,45,,952100,,108045952100,196900,39600
"Census Tract 9638, Gunnison County, Colorado",8,51,,963800,,108051963800,556200,71887
"Census Tract 98.07, Jefferson County, Colorado",8,59,,9807,,108059009807,427400,26401
"Census Tract 120.41, Jefferson County, Colorado",8,59,,12041,,108059012041,386800,19801
"Census Tract 120.37, Jefferson County, Colorado",8,59,,12037,,108059012037,429900,22442
"Census Tract 98.42, Jefferson County, Colorado",8,59,,9842,,108059009842,573700,29035
"Census Tract 106.03, Jefferson County, Colorado",8,59,,10603,,108059010603,347000,24831
"Census Tract 104.03, Jefferson County, Colorado",8,59,,10403,,108059010403,295900,24129
"Census Tract 117.10, Jefferson County, Colorado",8,59,,11710,,108059011710,345400,14954
"Census Tract 117.20, Jefferson County, Colorado",8,59,,11720,,108059011720,458700,34296
"Census Tract 117.29, Jefferson County, Colorado",8,59,,11729,,108059011729,229700,18299
"Census Tract 117.31, Jefferson County, Colorado",8,59,,11731,,108059011731,344600,44910
"Census Tract 120.23, Jefferson County, Colorado",8,59,,12023,,108059012023,370300,15784
"Census Tract 120.38, Jefferson County, Colorado",8,59,,12038,,108059012038,334000,15052
"Census Tract 120.42, Jefferson County, Colorado",8,59,,12042,,108059012042,387900,17088
"Census Tract 28.04, Pueblo County, Colorado",8,101,,2804,,108101002804,220200,22492
"Census Tract 8, Pueblo County, Colorado",8,101,,800,,108101000800,72700,10366
"Census Tract 9.04, Pueblo County, Colorado",8,101,,904,,108101000904,139300,22983
"Census Tract 10, Pueblo County, Colorado",8,101,,1000,,108101001000,96300,12002
"Census Tract 847, Arapahoe County, Colorado",8,5,,84700,,108005084700,277700,11472
"Census Tract 848, Arapahoe County, Colorado",8,5,,84800,,108005084800,325800,22868
"Census Tract 849, Arapahoe County, Colorado",8,5,,84900,,108005084900,528100,29006
"Census Tract 850, Arapahoe County, Colorado",8,5,,85000,,108005085000,678700,39959
"Census Tract 851, Arapahoe County, Colorado",8,5,,85100,,108005085100,521400,27456
"Census Tract 852, Arapahoe County, Colorado",8,5,,85200,,108005085200,532000,30571
"Census Tract 853, Arapahoe County, Colorado",8,5,,85300,,108005085300,551100,25373
"Census Tract 854, Arapahoe County, Colorado",8,5,,85400,,108005085400,385300,14394
"Census Tract 855, Arapahoe County, Colorado",8,5,,85500,,108005085500,415200,15598
"Census Tract 856, Arapahoe County, Colorado",8,5,,85600,,108005085600,441800,10721
"Census Tract 857, Arapahoe County, Colorado",8,5,,85700,,108005085700,229900,16522
"Census Tract 858, Arapahoe County, Colorado",8,5,,85800,,108005085800,346300,14619
"Census Tract 120.14, Denver County, Colorado",8,31,,12014,,108031012014,276800,23048
"Census Tract 29.01, Denver County, Colorado",8,31,,2901,,108031002901,487600,37535
"Census Tract 30.01, Denver County, Colorado",8,31,,3001,,108031003001,551400,36797
"Census Tract 30.03, Denver County, Colorado",8,31,,3003,,108031003003,505500,74815
"Census Tract 37.03, Denver County, Colorado",8,31,,3703,,108031003703,544500,53368
"Census Tract 44.03, Denver County, Colorado",8,31,,4403,,108031004403,296200,20839
"Census Tract 51.04, Denver County, Colorado",8,31,,5104,,108031005104,370800,22124
"Census Tract 52, Denver County, Colorado",8,31,,5200,,108031005200,434400,13107
"Census Tract 68.12, Denver County, Colorado",8,31,,6812,,108031006812,263100,30752
"Census Tract 83.06, Denver County, Colorado",8,31,,8306,,108031008306,260700,17646
"Census Tract 119.03, Denver County, Colorado",8,31,,11903,,108031011903,336200,21687
"Census Tract 3.01, Denver County, Colorado",8,31,,301,,108031000301,511400,55974
"Census Tract 10, Denver County, Colorado",8,31,,1000,,108031001000,204000,49485
"Census Tract 14.03, Denver County, Colorado",8,31,,1403,,108031001403,287500,29824
"Census Tract 15, Denver County, Colorado",8,31,,1500,,108031001500,235700,22053
"Census Tract 17.01, Denver County, Colorado",8,31,,1701,,108031001701,653100,66482
"Census Tract 29.02, Denver County, Colorado",8,31,,2902,,108031002902,675200,44750
"Census Tract 41.01, Denver County, Colorado",8,31,,4101,,108031004101,328400,20398
"Census Tract 46.01, Denver County, Colorado",8,31,,4601,,108031004601,255400,33031
"Census Tract 11.14, Larimer County, Colorado",8,69,,1114,,108069001114,574200,28228
"Census Tract 28.08, Pueblo County, Colorado",8,101,,2808,,108101002808,285100,16950
"Census Tract 5, Pueblo County, Colorado",8,101,,500,,108101000500,115200,15382
"Census Tract 28.02, Pueblo County, Colorado",8,101,,2802,,108101002802,167900,15069
"Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,,108101002801,133400,13146
"Census Tract 9664, Montrose County, Colorado",8,85,,966400,,108085966400,207000,15748
"Census Tract 9661, Montrose County, Colorado",8,85,,966100,,108085966100,175700,35372
"Census Tract 9663, Montrose County, Colorado",8,85,,966300,,108085966300,160500,11041
"Census Tract 2, Morgan County, Colorado",8,87,,200,,108087000200,270500,11530
"Census Tract 8, Morgan County, Colorado",8,87,,800,,108087000800,231000,30940
"Census Tract 13.02, Denver County, Colorado",8,31,,1302,,108031001302,260500,18417
"Census Tract 14.02, Denver County, Colorado",8,31,,1402,,108031001402,265900,23842
"Census Tract 17.02, Denver County, Colorado",8,31,,1702,,108031001702,442900,41217
"Census Tract 9666.02, Montrose County, Colorado",8,85,,966602,,108085966602,363400,19814
"Census Tract 9680, Otero County, Colorado",8,89,,968000,,108089968000,97600,10964
"Census Tract 9681, Otero County, Colorado",8,89,,968100,,108089968100,73600,10668
"Census Tract 9682, Otero County, Colorado",8,89,,968200,,108089968200,99700,17616
"Census Tract 9683, Otero County, Colorado",8,89,,968300,,108089968300,126100,18777
"Census Tract 9684, Otero County, Colorado",8,89,,968400,,108089968400,74300,16962
"Census Tract 9685, Otero County, Colorado",8,89,,968500,,108089968500,132300,23310
"Census Tract 9686, Otero County, Colorado",8,89,,968600,,108089968600,87700,11247
"Census Tract 9676, Phillips County, Colorado",8,95,,967600,,108095967600,162800,38584
"Census Tract 9677, Phillips County, Colorado",8,95,,967700,,108095967700,155500,11583
"Census Tract 4.01, Pitkin County, Colorado",8,97,,401,,108097000401,865200,506433
"Census Tract 4.02, Pitkin County, Colorado",8,97,,402,,108097000402,375400,163967
"Census Tract 5, Pitkin County, Colorado",8,97,,500,,108097000500,446700,138187
"Census Tract 7, Prowers County, Colorado",8,99,,700,,108099000700,111100,17275
"Census Tract 29.11, Pueblo County, Colorado",8,101,,2911,,108101002911,257100,10843
"Census Tract 29.12, Pueblo County, Colorado",8,101,,2912,,108101002912,174100,28738
"Census Tract 29.13, Pueblo County, Colorado",8,101,,2913,,108101002913,241900,11842
"Census Tract 122.04, Boulder County, Colorado",8,13,,12204,,108013012204,1050000,148352
"Census Tract 132.12, Boulder County, Colorado",8,13,,13212,,108013013212,420300,20560
"Census Tract 869, Arapahoe County, Colorado",8,5,,86900,,108005086900,259100,18365
"Census Tract 871, Arapahoe County, Colorado",8,5,,87100,,108005087100,186200,12590
"Census Tract 121.03, Boulder County, Colorado",8,13,,12103,,108013012103,838400,40322
"Census Tract 126.07, Boulder County, Colorado",8,13,,12607,,108013012607,318200,281823
"Census Tract 126.08, Boulder County, Colorado",8,13,,12608,,108013012608,543300,31068
"Census Tract 132.13, Boulder County, Colorado",8,13,,13213,,108013013213,509100,43578
"Census Tract 122.01, Boulder County, Colorado",8,13,,12201,,108013012201,1297600,394721
"Census Tract 135.05, Boulder County, Colorado",8,13,,13505,,108013013505,306200,25974
"Census Tract 135.06, Boulder County, Colorado",8,13,,13506,,108013013506,408500,14208
"Census Tract 135.07, Boulder County, Colorado",8,13,,13507,,108013013507,317400,18088
"Census Tract 135.08, Boulder County, Colorado",8,13,,13508,,108013013508,415400,18951
"Census Tract 606, Boulder County, Colorado",8,13,,60600,,108013060600,455000,50240
"Census Tract 607, Boulder County, Colorado",8,13,,60700,,108013060700,620200,28483
"Census Tract 608, Boulder County, Colorado",8,13,,60800,,108013060800,248300,108963
"Census Tract 609, Boulder County, Colorado",8,13,,60900,,108013060900,389900,26889
"Census Tract 613, Boulder County, Colorado",8,13,,61300,,108013061300,646600,15277
"Census Tract 614, Boulder County, Colorado",8,13,,61400,,108013061400,590600,35724
"Census Tract 300, Broomfield County, Colorado",8,14,,30000,,108014030000,336200,13786
"Census Tract 301, Broomfield County, Colorado",8,14,,30100,,108014030100,350600,10964
"Census Tract 302, Broomfield County, Colorado",8,14,,30200,,108014030200,312800,18120
"Census Tract 303, Broomfield County, Colorado",8,14,,30300,,108014030300,370700,22277
"Census Tract 304, Broomfield County, Colorado",8,14,,30400,,108014030400,435800,22265
"Census Tract 305, Broomfield County, Colorado",8,14,,30500,,108014030500,543300,28001
"Census Tract 306, Broomfield County, Colorado",8,14,,30600,,108014030600,304500,25325
"Census Tract 307, Broomfield County, Colorado",8,14,,30700,,108014030700,359700,11390
"Census Tract 308, Broomfield County, Colorado",8,14,,30800,,108014030800,373000,18529
"Census Tract 309, Broomfield County, Colorado",8,14,,30900,,108014030900,455000,27721
"Census Tract 310, Broomfield County, Colorado",8,14,,31000,,108014031000,458100,51336
"Census Tract 311, Broomfield County, Colorado",8,14,,31100,,108014031100,531800,82361
"Census Tract 312, Broomfield County, Colorado",8,14,,31200,,108014031200,350100,13048
"Census Tract 313, Broomfield County, Colorado",8,14,,31300,,108014031300,681900,34739
"Census Tract 314, Broomfield County, Colorado",8,14,,31400,,108014031400,596200,16975
"Census Tract 9801, Broomfield County, Colorado",8,14,,980100,,108014980100,,
"Census Tract 9802, Broomfield County, Colorado",8,14,,980200,,108014980200,,
"Census Tract 9803, Broomfield County, Colorado",8,14,,980300,,108014980300,,
"Census Tract 18, Denver County, Colorado",8,31,,1800,,108031001800,298700,24293
"Census Tract 21, Denver County, Colorado",8,31,,2100,,108031002100,434300,21921
"Census Tract 27.03, Denver County, Colorado",8,31,,2703,,108031002703,244400,35185
"Census Tract 28.01, Denver County, Colorado",8,31,,2801,,108031002801,502700,70344
"Census Tract 26.01, Denver County, Colorado",8,31,,2601,,108031002601,419300,38145
"Census Tract 28.03, Denver County, Colorado",8,31,,2803,,108031002803,370700,64508
"Census Tract 55.02, Denver County, Colorado",8,31,,5502,,108031005502,365600,24564
"Census Tract 70.88, Denver County, Colorado",8,31,,7088,,108031007088,253400,27751
"Census Tract 70.89, Denver County, Colorado",8,31,,7089,,108031007089,178600,10674
"Census Tract 120.01, Denver County, Colorado",8,31,,12001,,108031012001,456000,21403
"Census Tract 32.01, Denver County, Colorado",8,31,,3201,,108031003201,345900,46484
"Census Tract 38, Denver County, Colorado",8,31,,3800,,108031003800,844200,67472
"Census Tract 40.02, Denver County, Colorado",8,31,,4002,,108031004002,686800,39241
"Census Tract 40.04, Denver County, Colorado",8,31,,4004,,108031004004,460900,27290
"Census Tract 42.01, Denver County, Colorado",8,31,,4201,,108031004201,668100,33016
"Census Tract 42.02, Denver County, Colorado",8,31,,4202,,108031004202,589200,35754
"Census Tract 43.06, Denver County, Colorado",8,31,,4306,,108031004306,649000,55947
"Census Tract 44.04, Denver County, Colorado",8,31,,4404,,108031004404,298500,25394
"Census Tract 44.05, Denver County, Colorado",8,31,,4405,,108031004405,582600,44976
"Census Tract 46.02, Denver County, Colorado",8,31,,4602,,108031004602,263800,21897
"Census Tract 48.01, Denver County, Colorado",8,31,,4801,,108031004801,328000,18494
"Census Tract 70.37, Denver County, Colorado",8,31,,7037,,108031007037,337500,127700
"Census Tract 83.12, Denver County, Colorado",8,31,,8312,,108031008312,235000,15947
"Census Tract 132.07, Boulder County, Colorado",8,13,,13207,,108013013207,446300,13315
"Census Tract 129.04, Boulder County, Colorado",8,13,,12904,,108013012904,435000,27365
"Census Tract 125.08, Boulder County, Colorado",8,13,,12508,,108013012508,554500,33054
"Census Tract 129.03, Boulder County, Colorado",8,13,,12903,,108013012903,688500,33322
"Census Tract 132.05, Boulder County, Colorado",8,13,,13205,,108013013205,618900,56530
"Census Tract 1, Las Animas County, Colorado",8,71,,100,,108071000100,152800,13464
"Census Tract 2, Las Animas County, Colorado",8,71,,200,,108071000200,117200,8092
"Census Tract 4, Las Animas County, Colorado",8,71,,400,,108071000400,175000,61031
"Census Tract 3, Las Animas County, Colorado",8,71,,300,,108071000300,216700,35252
"Census Tract 5, Las Animas County, Colorado",8,71,,500,,108071000500,118800,11730
"Census Tract 1, Routt County, Colorado",8,107,,100,,108107000100,607600,72752
"Census Tract 4, Routt County, Colorado",8,107,,400,,108107000400,520100,55778
"Census Tract 8, Routt County, Colorado",8,107,,800,,108107000800,382600,51412
"Census Tract 7, Routt County, Colorado",8,107,,700,,108107000700,615300,105890
"Census Tract 2, Routt County, Colorado",8,107,,200,,108107000200,211000,26475
"Census Tract 3, Routt County, Colorado",8,107,,300,,108107000300,234100,110533
"Census Tract 5, Routt County, Colorado",8,107,,500,,108107000500,765800,70390
"Census Tract 6, Routt County, Colorado",8,107,,600,,108107000600,642400,52840
"Census Tract 3, Summit County, Colorado",8,117,,300,,108117000300,537300,104181
